47,./src/main/java/org/apache/maven/plugin/InvalidPluginDescriptorException.java
46,./src/main/java/org/apache/maven/toolchain/ToolchainsBuilder.java
46,./src/main/java/org/apache/maven/plugin/CycleDetectedInPluginGraphException.java
46,./src/main/java/org/apache/maven/lifecycle/internal/GoalTask.java
46,./src/main/java/org/apache/maven/execution/scope/WeakMojoExecutionListener.java
46,./src/main/java/org/apache/maven/execution/ProjectExecutionListener.java
45,./src/test/java/org/apache/maven/DefaultMavenTest.java
45,./src/main/java/org/apache/maven/toolchain/Toolchain.java
45,./src/main/java/org/apache/maven/lifecycle/MojoExecutionConfigurator.java
45,./src/main/java/org/apache/maven/eventspy/AbstractEventSpy.java
45,./src/main/java/org/apache/maven/configuration/BeanConfigurationValuePreprocessor.java
44,./src/main/java/org/apache/maven/repository/LocalRepositoryNotAccessibleException.java
